interaction_id,user_id,product_id,action,timestamp
1851,10,132,wishlist,2025-01-12T21:21:34
1852,41,78,view,2025-01-05T11:58:33
1853,7,101,add_to_cart,2025-01-16T14:49:12
1854,12,112,view,2025-01-03T10:32:57
1855,29,58,wishlist,2025-01-11T09:49:31
1856,20,121,view,2025-01-07T12:21:42
1857,14,38,view,2025-01-02T16:51:09
1858,48,141,add_to_cart,2025-01-15T10:56:47
1859,5,147,view,2025-01-04T21:33:29
1860,33,114,view,2025-01-06T11:44:17
1861,10,97,search,2025-01-09T13:38:11
1862,41,132,wishlist,2025-01-12T19:12:45
1863,20,143,view,2025-01-03T14:19:50
1864,7,61,view,2025-01-05T08:59:44
1865,14,87,search,2025-01-08T17:47:22
1866,48,75,view,2025-01-04T19:14:39
1867,33,120,add_to_cart,2025-01-15T21:19:28
1868,12,99,view,2025-01-05T14:14:44
1869,29,100,search,2025-01-09T21:31:41
1870,41,67,view,2025-01-06T09:23:25
1871,20,48,view,2025-01-03T18:42:19
1872,14,129,search,2025-01-11T09:29:19
1873,7,131,add_to_cart,2025-01-17T10:41:28
1874,48,98,view,2025-01-02T10:43:22
1875,12,142,wishlist,2025-01-12T14:33:11
1876,29,66,view,2025-01-07T20:48:52
1877,41,119,add_to_cart,2025-01-15T19:31:52
1878,5,38,view,2025-01-03T13:29:25
1879,33,140,view,2025-01-06T20:57:57
1880,20,79,wishlist,2025-01-11T11:12:45
1881,14,115,view,2025-01-05T18:44:59
1882,48,69,search,2025-01-08T18:34:59
1883,7,103,view,2025-01-06T12:14:27
1884,29,141,wishlist,2025-01-10T16:24:11
1885,10,86,view,2025-01-02T15:18:04
1886,41,63,view,2025-01-04T13:13:25
1887,12,148,add_to_cart,2025-01-17T11:22:40
1888,20,109,view,2025-01-07T09:57:55
1889,33,135,search,2025-01-11T14:58:19
1890,48,82,view,2025-01-03T12:19:28
1891,14,35,view,2025-01-06T21:54:12
1892,29,120,add_to_cart,2025-01-14T16:29:41
1893,41,29,view,2025-01-02T21:29:18
1894,7,115,view,2025-01-05T11:35:55
1895,12,78,search,2025-01-10T12:13:32
1896,20,145,view,2025-01-03T18:59:49
1897,48,148,add_to_cart,2025-01-15T18:21:01
1898,10,131,view,2025-01-05T14:49:34
1899,33,91,search,2025-01-08T19:11:14
1900,41,128,view,2025-01-04T19:58:37
1901,14,53,wishlist,2025-01-11T21:14:52
1902,29,142,search,2025-01-09T11:24:51
1903,12,47,view,2025-01-03T10:33:47
1904,20,140,add_to_cart,2025-01-17T13:40:52
1905,48,58,wishlist,2025-01-10T12:19:24
1906,7,133,view,2025-01-06T17:43:11
1907,10,94,search,2025-01-08T20:43:11
1908,33,72,view,2025-01-05T11:17:31
1909,29,124,view,2025-01-02T14:52:28
1910,41,148,add_to_cart,2025-01-16T16:10:19
1911,12,111,view,2025-01-04T13:14:25
1912,20,80,view,2025-01-07T12:12:47
1913,48,145,search,2025-01-11T19:14:31
1914,14,46,view,2025-01-03T16:41:27
1915,7,98,add_to_cart,2025-01-15T11:42:49
1916,29,132,view,2025-01-06T15:53:40
1917,33,38,view,2025-01-04T10:25:41
1918,41,147,search,2025-01-12T14:57:18
1919,12,95,wishlist,2025-01-10T16:33:11
1920,20,63,view,2025-01-02T12:13:21
1921,48,102,add_to_cart,2025-01-15T21:21:42
1922,14,150,wishlist,2025-01-11T20:18:43
1923,7,52,view,2025-01-05T14:12:29
1924,29,110,add_to_cart,2025-01-16T12:41:21
1925,33,122,view,2025-01-03T15:21:22
1926,41,39,view,2025-01-04T20:41:33
1927,20,84,search,2025-01-09T14:11:58
1928,12,148,view,2025-01-02T10:19:52
1929,48,130,wishlist,2025-01-10T10:44:20
1930,14,41,add_to_cart,2025-01-17T10:40:37
1931,7,120,view,2025-01-03T16:53:19
1932,29,103,search,2025-01-08T13:21:14
1933,41,63,wishlist,2025-01-12T18:49:33
1934,12,117,view,2025-01-05T17:15:29
1935,33,140,add_to_cart,2025-01-15T14:33:22
1936,20,70,view,2025-01-06T12:13:59
1937,48,60,view,2025-01-04T14:14:50
1938,14,104,wishlist,2025-01-11T12:19:51
1939,29,148,view,2025-01-03T15:18:08
1940,7,99,view,2025-01-02T18:25:42
1941,41,75,add_to_cart,2025-01-17T12:58:22
1942,12,25,search,2025-01-08T21:47:13
1943,20,138,view,2025-01-05T11:25:39
1944,48,121,view,2025-01-06T13:31:58
1945,33,87,add_to_cart,2025-01-16T18:32:47
1946,14,146,view,2025-01-04T20:29:43
1947,7,30,wishlist,2025-01-11T10:48:20
1948,29,149,search,2025-01-09T17:19:42
1949,41,120,view,2025-01-07T19:29:25
1950,12,54,view,2025-01-02T14:58:41
1951,33,135,view,2025-01-05T15:52:41
1952,20,90,add_to_cart,2025-01-16T12:18:11
1953,7,147,wishlist,2025-01-11T17:29:03
1954,14,40,view,2025-01-03T13:14:51
1955,41,112,search,2025-01-09T20:33:27
1956,12,83,view,2025-01-04T19:18:42
1957,29,136,view,2025-01-07T14:46:57
1958,48,58,add_to_cart,2025-01-15T10:59:41
1959,5,97,view,2025-01-02T18:31:13
1960,33,143,wishlist,2025-01-10T16:39:58
1961,20,29,search,2025-01-08T13:41:55
1962,14,115,view,2025-01-06T21:31:08
1963,12,50,add_to_cart,2025-01-14T11:19:22
1964,41,89,view,2025-01-04T17:51:39
1965,7,142,view,2025-01-05T12:22:56
1966,29,74,search,2025-01-11T10:49:37
1967,48,90,view,2025-01-06T19:53:15
1968,33,55,view,2025-01-03T14:33:28
1969,20,143,wishlist,2025-01-09T21:19:41
1970,14,98,view,2025-01-02T10:54:19
1971,12,71,search,2025-01-08T17:15:02
1972,41,130,view,2025-01-05T18:44:29
1973,29,82,add_to_cart,2025-01-16T15:29:31
1974,48,140,wishlist,2025-01-10T19:15:55
1975,7,116,view,2025-01-03T19:14:39
1976,20,41,view,2025-01-07T13:11:22
1977,14,75,search,2025-01-09T14:22:10
1978,12,84,view,2025-01-04T09:11:41
1979,41,29,wishlist,2025-01-11T16:42:58
1980,33,147,add_to_cart,2025-01-15T10:58:33
1981,29,60,view,2025-01-06T12:21:15
1982,48,71,view,2025-01-02T20:17:29
1983,7,33,search,2025-01-08T18:39:11
1984,14,126,view,2025-01-03T17:59:32
1985,12,148,view,2025-01-05T13:50:22
1986,20,137,add_to_cart,2025-01-17T11:31:27
1987,41,112,wishlist,2025-01-10T11:22:41
1988,29,91,view,2025-01-04T10:51:41
1989,48,126,search,2025-01-12T21:48:39
1990,7,83,view,2025-01-03T15:21:14
1991,14,38,wishlist,2025-01-09T18:19:57
1992,12,72,add_to_cart,2025-01-14T18:55:31
1993,20,135,view,2025-01-06T19:23:30
1994,33,140,view,2025-01-02T12:49:51
1995,29,134,search,2025-01-08T14:14:33
1996,48,75,view,2025-01-05T09:31:19
1997,41,147,view,2025-01-07T13:57:41
1998,7,26,add_to_cart,2025-01-16T18:20:55
1999,14,93,view,2025-01-03T12:51:12
2000,12,52,view,2025-01-02T14:13:59
